ROM DataFile Version : 1.1
Hunter X Hunter - Michibikareshi Mono¬hxhmichi¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_eeprom,serial:SWJ-BANC18,release:20010823,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Hunter X Hunter - Sorezore no Ketsui¬hxhsorez¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_eeprom,serial:SWJ-BANC0F,release:20010426,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Inuyasha - Fuuun Emaki¬inuyfema¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC26,release:20020727,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Inuyasha - Kagome no Sengoku Nikki¬inuyksen¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_sram,rtc:yes,serial:SWJ-BANC1B,release:20011102,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Inuyasha - Kagome no Yume Nikki¬inuykyum¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_eeprom,serial:SWJ-BANC32,release:20021116,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Judgement Silversword - Rebirth Edition (Rev. 4321)¬jsilver¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Qute¬2004¬¬¬¬¬slot:ws_sram,rtc:yes,rotated:yes,release:20040205¬0¬1¬<IPS>¬</IPS>¬¬¬
Judgement Silversword - Rebirth Edition (Rev. SC21)¬jsilver1¬jsilver¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Qute¬2004¬¬¬¬¬slot:ws_sram,rtc:yes,rotated:yes,release:20040205¬0¬1¬<IPS>¬</IPS>¬¬¬
Kinnikuman IIsei - Choujin Seisenshi¬kikuchou¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2003¬¬¬¬¬slot:ws_eeprom,serial:SWJ-BANC34,release:20030130,alt_title:II ¬0¬1¬<IPS>¬</IPS>¬¬¬
Kinnikuman IIsei - Dream Tag Match¬kikudrmt¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_eeprom,serial:SWJ-BANC20,release:20020302,alt_title:II ¬0¬1¬<IPS>¬</IPS>¬¬¬
Kurupara!¬kurupara¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Tom Create¬2001¬¬¬¬¬slot:ws_eeprom,rotated:yes,serial:SWJ-TMCC01,release:20010614,alt_title:!¬0¬1¬<IPS>¬</IPS>¬¬¬
Last Alive¬lastaliv¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_eeprom,rotated:yes,serial:SWJ-BANC15,release:20010726,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Makai Toushi Sa-Ga¬saga¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Square¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-SQRC08,release:20020320,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Meitantei Conan - Yuugure no Koujo¬mconanyk¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC0E,release:20010405,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Memories Off - Festa¬memories¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Kid¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-KDKC01,release:20010308,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
