ROM DataFile Version : 1.1
BEARHOME¬bearhome¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
BIORYTHM¬biorythm¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
BLACJACK¬blacjack¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
BURA¬bura¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
CASTLE¬castle¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
DARKKOSM¬darkkosm¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
DELIT¬delit¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
DETI_TST¬detitst¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
DIAMAN¬diaman¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
DOMINO¬domino¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
DRACON¬dracon¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
DRAGONF¬dragonf¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
F_HELL¬fhell¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
FARAON¬faraon¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
HGM_TST¬hgmtst¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
JAPGOR¬japgor¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
KARATE¬karate¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
KART_TST¬karttst¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
KLADY¬klady¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
KOROL_E¬korole¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
KOSM_P¬kosmp¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
KROKODYL¬krokodyl¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
